,0
197,"I think after lock down, this movie gain so much rating.
Personal rating 5.. And remember its my personal opinion.."
198,"I think I have watched this plot ten times before, I don't know but it's not interesting at all I watched only for dylan unfortunately, it has no excitement through the hole movie it's predictable. I didn't like 😒"
199,"I was very dubious with this film didn't think it would cut the cake, but giving it a chance i was very surprised of how amazing the cinematic is this felt like it should of been a blockbuster movie this has alot of heart warming moments with great written comedy I would highly recommend this film to anyone"
200,"It had great scenery and good acting. The plot was okay, could've been better but over all it was a heart warming movie. Hope there's a sequel."
201,"This film start with a narrator talking about mutated insects, and the introduction of the main character ""Joel"" scene! As turnout, this film is about Joel need to survive in a mutated insects world, while searching his girlfriend ""Aimee""! Entire film full of boring conversation, and annoying overuse scene! Such as, overuse of the jump scare scene, overuse of playing dumb scene, overuse of the walking scene, overuse of the searching things scene, overuse of the narration scene, and overuse of the song playing at the background scene! Make the film unwatchable! All the killing scene also portray by sideways! The only intensity of the film is the explosion scene! At the end, after meet up with Aimee, Joel decide to back to his colony! That's it! Another disappointed film!"
202,"Oh I wish this movie was longer than 109 minutes! The fun was so energetic. Dylan Obrian is funny and awesome as always. The dog ""boy"" melted my heart. This movie is really good for the end of a long exhausting day, it is refreshing"
203,"When a movie starts with an lengthy introduction explaining many things that happenned that you missed already, then you know there is nothing left to watch. I expected much better from Dylan O Brien. Maybe the character's writing was not good in the first place or maybe they should have chosen a younger actor.The plot is not great either. Monsters that decimated the entire planet's population and armies, consist half of them of insects that can die with one arrow and the other half of friendly monsters with cute eyes.The chemistry between the two leads is not there, there is no major surprise despite supposed twists. It feels like a 10 times unecessarily long mediocre episode of Love, Death and Robots.I should give it a 4 or 5, but I found myself missing The Horse Girl which was a solid 4-5. Besides, all the positive reviews are too biased. So 2 is enough"
204,"CGI is super realistic, acting is excellent! There are some unexpected scenes which you wouldn't expect it to happen."
205,"Fun light-hearted film. The whole cast is great. Dylan strikes the right mix with his character who is just an ordinary dude who perchance survived the monster apocalypse. His character is sensitive, wistful and a bit overwhelmed by the predicament he finds himself in. Jessica Henwick is also great, and not just your ordinary damsel in distress. This is really a coming of age film. It's heartfelt and endearing with a good dose of humour. The set design is kitsch and kooky and the monsters are really just fun/gross (not overly dark and scary). I'm a Queenslander so loved seeing the Gold Coast hinterland and beaches used to great effect. Oh and of course multiple scenes of Dylan and the gorgeous kelpie character bonding was a pretty good vibe. I would highly recommend."
206,"This film looks attractive and exciting from the poster, but it's not as good as you hope it would be, still I give it a 7 for effort it doesn't feel like it was strung together with nonsense and served to waste your time and money and also because it has been a while since we had a film like this."
207,"This movie had humor, suspense, convincing monsters, and good acting. The plot felt a bit rushed and insincere at the end, but was enjoyable enough.The CGI was well done and the monsters were creative.While this movie won't win any awards anytime soon, it was still a decent watch and you could do worse.[5/10]"
208,"This was a very pleasant surprise. It´s a great creature feature about a guy that sets out on his own across a post apocalyptic California (I think it was California -though actually shot in Australia-) to get to his girlfriend.
All actors (all but one -Michael Rooker- unknowns to me) do a good job. The special effects, while nothing to write home about, are perfectly fine, the creature design is pretty cool and the dog is adorable.
I have probably overrated this a bit, but it´s been a long time since I enjoyed a movie so thoroughly that I ended up with a smile on my face."
209,"As we all know, Dylan O'Brien's movies are always amazing, and this one was just as awesome! Joel is such a well developed and personality filled character, and I 100000000000/10 recommend that you watch it! There are a few sad scenes, and lots of plot twists, (and a great cast 😉) so if you are thinking about renting or buying it, do it! Enjoy the movie 🍿 🖤"
210,"Are we ever going to return to the good old days of PRACTICAL FX? The story has been done 1000 times, but what would have made this better were some monsters that actually felt tangible. I think we're too far removed from the practical fX of the past. This was generic at best."
211,"It was aight. But way to ""feel good or happy go lucky"" for my taste. Maybe if aliens were the enemies it be ok but given that monsters were the enemy, I expect a little carnage. And every time he defeated a monster they play victory music?! Seriously?! Like it's home alone?! But all in all it was aight but lil lame for my taste."
212,"It certainly could have been better, it's far from great, but it is an entertaining teenage movie and it is very nicely filmed. The effects are great.
Looking forward to sequel."
213,"As an aspiring director the affection in the movie was really good O'Brien showed alot in this movie happy, sad i felt it all."
214,"Was not expecting much from this but was actually a great movie. The acting was fantastic but the humour is what sets this apart from other comedies. Would love it if this would to turn into a tv series but would need the same actors. Really enjoyed this. Highly
Recommend."
215,"""Love and Monsters"" starts off as a teen romance interrupted by the apocalypse, but thankfully becomes much more than that and ultimately very entertaining.There is a welcome trend recently in apocalyptic movies (possibly due to the ongoing pandemic) of finding originality vs. defaulting to a zombie plague.Former ""Teen Wolf"" and ""The Maze Runner"" star Dylan O'Brien is an affably geeky guy that stumbles into the hero role. The monster scenes balance decent special effects with fun action.I would have liked to see more of the beginning's ""life in the bunker"" setup as it would likely have given the movie more emotional depth.But overall this is a very enjoyable family-friendly adventure."
216,I was glad I watched this film. It was fun filled distopian adventure with romance as its base. the characters seemed real by good performances from the cast.
217,"It's a fun ride with beautiful characters from the human and ""monsters"" part too, Dylan is amazing and the world is colorful with good imagination, Iam really hoping that the movie will get a sequel te see that world expand and show us much more from it. If someone has a power hand on this project please use it.
P.S. Boy is the MVP of this movie."
218,"If you are a adventure/fantasy/action movie fan, this is a movie you cannot miss.Fantasy, adventure, comedy... You name it, it's simply fantastic.Every aspect of this movie is so well done. The plot is great. Dylan O'Brien's character development was spot on. The worldbuilding was just right that you just want MORE!Aside from that, props to the special effects team. The CGI is great enough that it doesn't pull you away from the story. I enjoyed every moment of it."
219,"Of all the films that I've watched over quarantine, Love and Monsters is the one that deserved to play in a theater.Directed by Michael Matthews from a script by Brian Duffield (who wrote The Babysitter and wrote and directed Spontaneous) and Matthew Robinson (Monster Trucks), this movie creates an interesting world from the first frame, a place where an asteroid almost hits the Earth, but nuclear weapons destroy it. However, the fallout transforms any cold-blooded animal into a mutated monster and within days, most of the human race is dead.This all takes place seven years before this movie, on the night that Joel Dawson (Dylan O'Brien) is separated from his girlfriend Aimee (Jessica Henwick). After reconnecting with her via the radio, he decides to leave behind the bunker where he's spent his life and cross the dangerous world left behind to find her.Joel has no survival skills at all, mostly acting as the cook for his group. Once he gets to the outside, he's quickly saved and taught what he needs to know by Clyde Dutton (Michael Rooker) and Minnow (Ariana Greenblatt). Then, he's on his way, seeking true love, which he learns the meaning of once he gets to Aimee's settlement.If you have older kids who aren't frightened by big monsters, this is a great movie. I'll give you a small spoiler and let you know that Boy the dog survives, if you worry about that like I do.Originally titled Monster Problems, this has moments of true beauty amongst the monster mayhem, such as when the Mav1s robot plays music for our hero and luminescent jellyfish float through the air.I would more than recommend this movie and hope for a sequel. It was an absolute blast and a real escape from the issues of the world, as all good movies are."
220,"One of the best things about this movie is the characterization, man they did a great job. I mangaged to care about every single character in this movie, and that is so rare nowadays. It was belivable in the sense that the characters were all so human, the dialoge was great and so was the acting. I first saw Dylan O'briens acting in Teen Wolf, and since then I've wanted to see him get to use his talent. He was good in maze runner, and in american assasin, but here he SHINES. Every single muscle in his face just sells thw preformance to me, he is there, in a world of monsters. And that dog was really cute too. Only thing I wish it would've been longer and that we get to see more of minnow and the survivalist guy. It's not a mind blowing concept or something I will remember for the rest of my life, but it is a good friday night movie to watch with friends or family. I need a sequel."
221,"At this point in time, Love and Monsters is simply one of the biggest surprises of 2020. On its surface, it appeared to be a very run-of-the-mill post-apocalyptic film, but I do like Dylan O'Brian and the reviews were fairly strong.It succeeded my expectations and currently cracks my top ten of the year. O'Brian is fantastic as always, but the journey his character goes on was remarkable. That's down to the writing, but O'Brian managed to pull it off with ease. The supporting cast was also great, but we didn't really spend much time with anyone apart from O'Brian's character, Joel.The effects were astonishing, making the world feel realistic and lived-in. I liked the narrative a lot, but I feel like an extra fifteen minutes could have easily been added to a couple of key areas. The pacing wasn't entirely there for me, but it was a far cry from being bad and I liked that something was always happening.There were also a couple of questionably convenient things that happened, and real-word logistical issues. Aside from those negatives, which don't detract from my score a lot, I was floored by this film.I have already touched on the writing, but I can't stress enough how incredible it was. There were also some surprisingly touching moments. A sequel was definitely hinted at with the closing scene, so I hope it comes to fruition.Love and Monsters is constantly exciting, the action is great, it has a neat twist, amazing effects, brilliant writing, and it was compelling throughout. I cared about the characters, which made me thoroughly invested in Joel's journey.If you haven't seen Love and Monsters, please check it out. I can't recommend it enough.SCORE: 90%"
222,"I don't usually watch this kind of movie, I mostly stick exclusively to horror movies but on a whim I watched this because it promised monsters, well, I'm pleased I did as I thoroughly enjoyed it, the acting was great and flowed naturally, the cinematography was just stunning and the monsters done very, very well,and the writers brought us a great family movie as long as your kids can deal with a few monsters ,if not just sit and enjoy by yourself or with your partner,I promise you won't regret it."
223,"It was funny, pulled on heart strings, great movie to watch with family."
224,"I mean this thing is really geared toward the teen crowd and that's fine but just as an entertaining movie, anyone can really enjoy it. I'm a middle aged white male. I loved it.And this is how you write a movie. There are no unlikeable characters. There are villains and you will know who they are but all the characters are interesting. The concept is great and the actors are all great. The movie was put together well.I would honestly love to see a sequel."
225,"A light and fun movie. It has some elements from Zombieland, Into the Wild, & Maze Runner, yet it can still be entertaining and show how much Dylan O'Brien capable of."
226,"Giant creepy crawlies walk the Earth forcing people underground.
Why? Because of rockets and stuff - it really doesn't matter.This is an old school adventure yarn but with fantastic effects and action scenes.The characters in this are surprisingly deep and engaging and even characters that only get a short time on screen you still get a sense of who they are and care about them to some level.This is a mix of action and humour with a sprinkling of romance.Yes there are stereotypes in this that we have seen before and yes there are no real big revelations here - but it compensates for this by being really good at what it has and haves fun with it.
And this movie is fun.
These is a whiff of Zombie Land around this but the tone here is less cynical with a faster pace and more stuff going on.This is a truly enjoyable film about monsters with a story just strong enough to get you through without getting bogged down.Give this a go - you are unlikely to regret it!"
227,And keeps watching it everyday. Am I being a bad parent? 🤔😂
228,"I really hope they do a sequel because my family thoroughly enjoyed this movie! The acting is great, the special effects were above average, and the entire movie is very entertaining. It was definitely a breath of fresh air during these difficult times in our world."
229,"I believe Love and Monsters should be added to your movie viewing experience. Good balance of comedy, love, and monsters. I love it. I love Dylan O'Brien. Just take it easy. Sit back and enjoy this feel good monster romance comedy..."
230,This movie has very nice and uplifting vibe. Enjoyed it a lot. Totally recommend to watch it.
231,"Gorgeous effects. Fun, but heartfelt plot. Great movie! Dylan O'brien is amazing as always"
232,"Well, it is what it is. An entertaining film, light hearted and fun. Dylan O'Brien doesn't look much like a nerd, but he tried. Michael Rooker is effective as the weird tough mentor, which kinda reminds me of Woody Harrelson's character in Zombieland. Jessica Henwick is right at home with pretty next door neighbor tough girl. The monsters stole the shows from the actors though, including Boy the dog. They are excellent."
233,Plot is simple and you can see what will happen. Fantastic elements are rich and enough to keep you entertained all the road.I would give 7 if there was no crab scene I mean that yat guy etc. It is much more cliche than everyhting in this movie. And humour in this movie is right on spot. An avarage good family watch movie. Can watch it with everyone anytime.
234,AAA CG and composition. I LOVED IT! It overwhelmed my expectations. Give it a try. Could be easily confused with a big studio moviejjejsjjshsjshshdhdhhdudjdjdjfjdjdjdjdjdjjdjejejdjdjdjdhehdhdhejjdjejejejejwhwhhwh* hwjshw uwvwhwh vwuw. Whwv wvwiw. W
235,"A great fun-filled and action-packed movie that has all of the best elements of a classic family adventure movie.As many other reviewers have already commented: It has adventure, it has humour, it has love, it has friendship, it has great FX, it has good acting, it has cool Monsters, it has unseen plot twists, it has a few tense drama/scary scenes, it has a cool dog, it has a terrific young child actress, it has some tame ""baddies"", etc. What more could you want?It kept a smile on my face throughout it's runtime and I can't wait for the sequel.While it is not quite up there with some of the classics such as Stand by Me, Jurassic Park, The Goonies, E.T. and The Lost Boys; it is a sufficient compliment to this film to say that if you enjoyed any of these films, then you will almost certainly enjoy ""Love and Monsters"".No need to spoil any of the plot by re-telling it here, just jump onboard and enjoy the ride."
236,"It's borrowed plenty from both, but still holds its own. Great popcorn movie. Bring on the sequel. Solid 7. The dog is awesome!"
237,"This is my new favorite movie i love it ITS AMAZING so funny,romantic and heart warming .they're so talented i love all of them.I RECOMMEND IT .go watch it NOW"
238,"As I started watching this movie, I thought this is the same basic plot as 90% of the computer adventure games I played in my teenage years (many years ago). The premise of those adventures centered on embarking on a perilous quest to save the princess (or girlfriend). In this case, the perilous quest involved avoiding huge mutated insects that have taken over the world. Our hero had plenty of room to grow along his journey, since he started out as the least likely to survive two minutes on the surface let alone 7 days.I decided to rent this movie because ""the girlfriend"" was played by Jessica Henwick. Henwick starred as one of the ""Sand Snakes"" in Game of Thrones. She was also the only bright spot for me in the ""Iron Fist"" series.Some of the best moments are when our hero meets up with a man and an 8 year old girl who teach him ""the rules of survival"". His dog ""Boy"" was also totally awesome.I enjoyed going along for the ride in this movie. It gave me 108 minutes of escapism where I didn't have to worry about politics or anything in our real world. It had an excellent third act, and if I was in a theater I may have applauded some. I only gave 8 stars because it was total escapism, and it really didn't have much to say about the world, other than perhaps suggesting that lockdowns may not be the way to go in our current pandemic. But I don't think they were thinking that deeply."
239,"2020 was not the strongest year for films. This one is not a hidden gem. The plot is simple and predictable. A wimpy guy turns hero was done before in a better way. Love story that makes very little sense. A bunch of plot devices. Lazy writing is too obvious. The moment when our hero's parents die in a car in only so he can later say: No! Yes, it was a very resolute and manly no. Obviously there was no way for them to open another car door and get the hell out. Anyway, there are villains in here too, and they also are done in the most simplistic way.
I am not saying you should not watch it but if you are used to think about films this one may no make you as happy as you wish."
240,"What's there not to love about this movie.It has love, adventure, fantasy, post apocalyptic, hope message and comedy. Dylan goes out of his way to tell the story beautifully while the support characters backs him up with great acting and adorableness. I didnt want this movie to end and I hope they make a sequel and more."
241,A movie about post apocalypse life where people are confine in their home(bunker/shelter) is just what we need in 2020. I really enjoy it.
242,"Watched this movie with no expectations and was really pleasantly surprised!
Yes the storyline was a familiar one but I think they pulled it off spectacularly!
A really enjoyable movie overall."
243,"Loved to see a good ole monster movie with good acting, script and just fun to watch. And happy to Dylan O'Brien back in a well deserved lead role ....."
244,I watched this movie just because I was bored and it turned out to be the best movie I've watched in this year..... Just brilliant..... And Dylan did a grt job...
245,"First of is there anything that dylan can't do. He is such a great actor. Movie was hell of a ride from the beginning. Fun , emotional, humor, action....it has all the elements to be called a great movie."
246,The story and emotions in the character really bumps you up .Such a good story and beautifully made.
247,I am waiting impatiently for the second movie. The storyline is very suitable for this.
248,"With a bit of a comedic vibe, this adventure movie delivers a lot of fun for the watcher. Great SFX, good acting and camera work. This movie truly deserves it's current 7+ rating. It was so much joy to watch, I'd want to see a sequel! And it's great for any age, weather you are 10 or 70, you should enjoy it."
249,"Everything about this movie is epic, Acting and CGI was on point and the story was epic 🔥 💯 👌 🔥"
250,"Entertaining Movie with Good Effects and Animations.
Dog is Awesome
Just didnt like how the main characters beard did not grow 1 tiny bit even when he was out surviving for 7 days."
251,"This feels like babies first apocalypse movie.
EVERYTHING is a trope in this, but not in any kind of fun ""lets play with this trope"" way.If you're a YA, this movie might be passable, but only one where this is their first introduction to 'media'. NOTHING PRIOR!!! Including anything as technologically advanced as cave paintings. Might be too many tropes in those cave paintings.The plot is essentially: Young guy runs away from 'home' for 'love', and once he gets there, he realizes that young love was not what was important, but the journey here, the friends he's made along the way, and the 'family' back home that still love him.This movie feels like they copied Zombieland, removed the jokes, removed any clever bits, realized they had only 32% of a script left, photocopied a few pages to fill in the blanks and kind of slapped this together.The effects are fine. They dont look straight from a TV show, or from a DC movie.
Thats really the only positive I can add.Acting was weak. Story was bad. Love interest part was pointless. Main character should have been killed LONG ago in this world, as should the other colony.Re-watch Zombieland. Your night will be better for it."
252,Really light-hearted and fun movie with great cast and decent acting. What else can I say?! If you're here for a big franchise with lots of explosions you are on wrong place but if you want to have really good 2 hours than you will have as much pleasure watching this movie as I had.
253,The worst lead character ever written! Why did you really bother to write such bad characters?
254,Was not expecting this to be as good as it was . Really enjoyable movie and the dog is a star I hope they do a second
255,"Love and monsters is not new, we have seen tons of movie like this one but here there's something that it's not that easy to find in this type of movie and that is an, even far, perception of depth. Not so much in the story, that's is actually pretty coomon, but in the leading character that is played by O'brien in a very empathetic and raw way that you really care about him and you really believe in his efforts and his spirit. And that's not nothing.
I was even surprised by the pace that's not only fast, noisy, chunky it's also capable of find slow moments that help the movie to don't rush and think about which is the right way to continue the story step by step.
Sad so the action scenes are nice, pretty smooth, clear and enjoyable and the cgi does its job.
But, and there's always a but, the movie fails with unnecessary gags, some already seen stuff also unnecessary and those bad guys, especially those bad guys."
256,"People hold a myth about ""what's out there""boy acts brave and goes out there.boy writes book with monster guideMonsters are actually kind.boy teaches people how to live out there with monsters."
257,"Bad news: Asteroid Agatha 616 is headed at Earth. Good News: Rockets are deployed to destroy the asteroid and succeed. Bad news: The fallout causes mutation in insects and cold blooded animals. Humans live underground in colonies. Our story focuses on Joel (Dylan O'Brien ) who freezes at the sight of a monster, even after seven years. He has been separated from his only teen love Aimee (Jessica Henwick) who is at another colony 85 dangerous surface miles away. Joel decides he wants to see her and starts out on a trek.The story is mostly comedy. Joel meets Michael Rooker and young Ariana Greenblatt on the surface who are seasoned surface survivors who teach him the ropes. I enjoyed the film and the goofy creatures.Guide: No F-words, sex, or nudity."
258,"I hate when I can see shortcuts in movies, things that happened in a movie because the budget couldn't justify doing something else. That's often how I feel while watching Monster Problems.It starts out really great, we have this awkward wimpy main character growing through an adventure to become a role model to others.But many parts of the films ending just feel thoughtless and unrealistic or lower budget compared to prior scenes.There are alot of great characters in this but it just made me want to see more of them, I feel like this would have done better as a series than a movie. There was alot of content to explore and it feels cut short.It would have been much more fun to watch this instead of the borefest that is the walking dead series. This is a super creative story and the art and style, concepts, sound, character designs was fantastic, but the ""progression just felt like it had great moments, but it was a ""too good to be true"" feel to it.I guess that's the part where it feels like it was make believe or perhaps made for children because nothing bad ever happens in a world where it seems like it does everyday but we didn't get to see it.The beginning was great realistic, believable, but it ended like a fairy tale, a journey without a feeling of any struggle sort of like wow you made it and nothing happened except you had a few moments but never failed, when before it seemed like you failed everything."
259,This is a family film with the occasional cursing. It is like Jurassic Park but not quite as good. It is an enjoyable ride that has decent enough animated monsters. They shy away from any explicit deaths but what can you expect from a PG 13 Film?!
260,"This post apocalyptic movie starts on good note keeps you entertained in it's unique way and takes you on a adventure which is funny, emotional, scary and entertaining. A nice watch.A good one."
261,"It's hard to find movies now that don't overuse sex and nudity to draw attention. This was clean, funny, and very well done. I do believe it could have been longer with a trip to the mountains but maybe a sequel will be in the works."
262,"As someone who always checks IMDB before watching a movie, this is the first time I've actually left a review. This movie is awesome. Great special effects. Awesome story line. Very original. I hope this turns into a series!"
263,Great feel-good movie! Recommend for all family's. The dog is such a good boy and the hero of the movie. The end is a little different from the usual rom-com with good action sequences and proper CGI
264,"It's obviously a comedy so it's a lighthearted story which has some unbelievable coincidences. But still, it was entertaining."
265,"Lots of mixed messages, vague cgi, editing is weird. It's all over the place. And it is pretty dark, unexpectedly dark to be a 'family entertainment' piece. Acting is inconsistent. 6/10"
266,"Makes no sense, couple randos with grenades can survive for 7 years I'm sure more than 5 percent of the world could too, and figure out you can use monsters to your advantage much faster. Also the ending was very predictable and the crab looked awful IMO and how did even control it, yeah they shocked it but how did it know what they wanted? Had a couple cheesy lines and cringe moments like with the kid. Besides that it was kinda funny and some of the action was cool, the only thing really that stood out was the dog. Boy deserves and award for his performance."
267,"I thought that this was going to be just another awful 'monsters movie' like 'Monster Trucks (2016)' or 'Ghostbusters (2016)', but I was actually pleasantly surprised when it wasn't terrible in the end... sure, it's not a 8/10 or higher movie, but do I regret watching it? No, not at all. Would I watch it again? No, most likely not... but it's a perfectly fine way to spend 100minutes of your time... I would have liked to have seen more monsters and more action scenes, but I totally understand that that would have driven the $30million budget even higher and would have resulted in an only mildly improved film (could possibly have been an 8/10 film then, but no higher)... But overall it's a perfectly fine monster movie and can be enjoyed by the entire family. Would recommend watching once."
268,"All I can say is, please make sequel. Absolutely loved it"
269,"I was expecting a low budget B movie for teens, but got something very promising! I thought it was well rounded out. It reminded me a lot of Zombieland but less edgy, more heartfelt. I gave it a 7 because I thought it was definitely worth a watch and I'll be on the lookout for a sequel. That said, it was a little bland for what it was. It contained all the right ingredients but would have greatly benefited from a little more spice. It's not really an issue, I'm just saying I think they definitely had the right idea and could see this team pushing a sequel or another film to the next level. Strong hidden gem potential, great work.Good CGI, semi-original story, good pacing, thought the acting was fine, there were exciting moments, tense ones too, as well as light-hearted and emotional scenes. Very well rounded. Recommend to people who liked Zombieland or the original Jumanji"
270,"Love and Monsters is a flimsy lighter version of ""The Mist,"" done the right way.Over a longer period and through one perspective. It's well written, with realistic characterization and heart within the CGI surroundings. Well acted as well, Dylan O'Brien worthy of any leading role. Being family friendly perhaps holds it back a little, but the best film I've seen of 2020 thus far."
271,"I loved this movie, I'd pay $25 again for a sequel ;) For anyone complaining about the price, how else are they supposed to make money? Movie theaters are closed, if you were to watch it in one pre covid you would've payed even more. Plus this way for $25 you get to watch it over and over ;) I loved how it wasn't constant gore and action there were nice moments to enjoy and some good comedy in there. Dylan's awesome, he has such good range in his facial expressions and definitely uses that to his advantage. I've never seen an actor do that as well as he does. Loved the dog and the little girl, she added good humor and was adorable, wish there was more scenes with her and clyde! also the dogs original owner? i will never stop wondering who she was she seemed cool. gave it a 9 only because i'd like alil more romance but that's just the girl in me. Also hats to all the other people that contributed to this movie, the editing, script, production was just all insane *chefs kiss* it looked insanely realistic."
272,"Drama, Comedy, Science Fiction, Adventure, After ApocalypseNot really a Family Adventure, Family Show.Survival of the Fittest....NOT....LOL.Clyde Dutton ""Good Instincts are made by making Mistakes. If Your Lucky enough to survive a few Mistakes your going to be O.K...""Lesson ThreeLesson Two (Not so Common, Common Sense).Lesson EightLesson TenAdd some Comedy to Jules Verne's 1874 Novel Mysterious Island. Movies 1961, 2005, 2010 2011, 2017, 2020 Mysterious Island. And After Apocalypse Movies.Good job writing this Brian Duffield, Matthew Robinson"
273,"Love and Monsters is a movie where I just watched it because it had ""Monsters"" in the title. I love monster movies and since new movies coming out are rare, I gave it a watch. The premise is simple ""Seven years after the Monsterpocalypse, Joel Dawson (Dylan O'Brien), along with the rest of humanity, has been living underground ever since giant creatures took control of the land. After reconnecting over the radio with his high school girlfriend, Aimee, who is now 80 miles away at a coastal colony, Joel begins to fall for her again. As Joel realizes that there's nothing left for him underground, he decides to venture out to Aimee, despite all the dangerous monsters that stand in his way"". So was this movie a ""monster"" good time or a large-bore?Firstly, the characters are all great. Joel Dawson (Dylan O'Brien) is a very frightened and nervous individual but gradually grows more confident as the movie progress which is done convincingly. Later on, in the movie Joel meets two survivors on the surface, Clyde (Michael Rooker) and Minnow (Ariana Greenblatt), who eventually teach Joel the ropes on surviving. Clyde is the cool teacher and Minnow is the very loveable sidekick. The best addition to this movie is the pet dog ""Boy"" who goes with our main character Joel on his journey. ""Boy"" adds an extra layer to this movie by giving Joel, and the audience, someone to care about on the journey and leads to some intense moments. The director, Michael Matthews, made a great choice in including a companion for Joel as the movie wouldn't have hit the same notes if it was just him. Also, dog companions are great anyway. There are some other characters like Aimee (Jessica Henwick), Joel's goal, and they are all pretty good as well.I do have to give a lot of praise to Dylan O'Brien as he is very charming and charismatic despite playing a kind of nerdy loser type character. He makes Joel seem very relatable and successfully makes us root for him. There are also some surprisingly emotional moments sprinkled in this movie and Dylan's performance is very good, to say the least in making us feel for him. There also some comedic moments and quips from our main character that for the most part land and none of it takes us out from the emotional core of the movie.Let's talk about the monsters, they are great. They all have freaky designs but still, look reminiscent of the animals that they mutated from. The movie only has a few monster moments that appear but it works. Every moment where a monster appears is intense and suspenseful. There is also a great world-building and rules set in the movie that I particularly enjoyed. Not all monsters are the same as each monster have different ways to be dealt with and some monsters who are not as aggressive which was interesting.If I had to give a flaw to the movie then it has to be the predictability and the cliches in the movie. The story isn't anything amazing and you can probably guess all the twist in this movie since it uses so many cliches that you would expect. Right from the first 10 minutes of the movie you can probably guess one of the twists near the end since it feels that incredibly cliche. The third act of this movie is not as good as the first two acts which were focused on the loneliness and struggle of our main character. The last act feels like a completely different movie with its over the top nature that is mostly dumb action rather than intense or suspenseful like the previous action set pieces.Overall, Love and Monster don't do much new but that's okay. In the end, the movie knows what it wants to be which is the growth of Joel on his journey with some monsters and it does that good. The movie has a lot of heart and sincerity that isn't in a lot of movies nowadays. The movie is carried by a great performance from Dylan O'Brien and I hope to see more of him in the future. I had a surprisingly good time with this movie and I believe you will as well."
274,"* There is no end credit scene *The director Michael Matthews and crew brought a fun-loving comedic film. The story is by Brian Duffield and he has written a few movies I loved and now he has done it again. The story sets in a world filled with monsters and Joel makes a dangerous journey to be with the one he loves. The movie is a light charming adventure and having the lead character as the narrator makes everything feel more chipper. Also, the addition of the dog made it more enjoyable and he had so many great moments. As it is already mentioned in the title it is all about love while the monsters are the wall keeping them from it and this film shows how something impossible can be possible. It doesn't take it literally as a simple love, it is way bigger than that it directs on how to take risks to live the life you will love. I'm really eager for a sequel because this film needs one so desperately and hopefully next time they focus more on the monsters.The composers Marco Beltrami and Marcus Trumpp gave this film the humor and the post-apocalyptic atmosphere with their music. It isn't something to grasp and yet it's just as simple to make this film work.The cast was incredible, Dylan O'Brien was hilarious as the narrator and his acting skills were spot on. Jessica Henwick was fantastic as well and I hope for a sequel for her to get more screen time. The storyline of them was perfectly executed there was no better way to unfold their story, loved how realistic it was. Now Michael Rooker and Ariana Greenblatt were a badass-fun duo one of the best things this movie had. They were the backbone, without them the film could have gone into another route and of course, the dog also dominated every scene."
275,"I did not know Hollywood was still capable of producing movies which are simply fun. No politics, no muh strong wamen, no diversity pushed for no purpose, just good old fun. Thanks to everyone involved in the production of this movie."
276,"Loved everything about this movie. So much heart, tons of creepy huge monsters with great cgi, decent action scenes to keep it going, simple yet not boring story. Enjoyed it very much."
277,"I was hesitant first, but gosh, the ending was really cool. Although there was some plot holes, but the ending brought all together. Recommended"
278,"This movie lets you wishing to know what is coming next,"
279,"Films like this are very rare these days. The number of times a studio greenlights an original idea that has the feel of something that would've been in theatres over a decade or two ago is slim to none. Love and Monsters, although meant for the big screen, has just become available to watch at home and I feel that this gem of an adventure will go way under the radar. With a fun concept from start to finish and a real emotional core throughout, I had an absolute blast watching this film. Here's why Love and Monsters deserves your time.After attempting to save the planet, the human race accidentally created an apocalypse. Many years later, separated from his girlfriend, family, and now surviving with a group of warriors, Joel Dawson (Dylan O'Brien) ventures out to find the love of his life. With the world now infested with giant, mutated insects, the journey will not be easy. The premise itself feels almost too familiar to fully enjoy, but the visuals make it feel unique and the fun tone and uplifting performance by O'Brien made it all worth it. I've also been a fan of his performances for some time now, so I may be a little biased in that regard.Love and Monsters takes the concept of characters being dropped into the apocalypse and spins it on its head. Just when you think it's about to get predictable, it pulls a little fast one and keeps you on your feet. Sure, some of the voiceovers can be a bit much and even a little distracting, but again, Dylan O'Brien is just a very likable actor and he sells pretty much any material he's ever given. At its core, this is a family adventure film, but it's also PG-13, so there is an emotional depth that gives it a layer I wasn't expecting. Yes, it's a little too tame sometimes, but I felt that gave it more charm.More than anything, I'm impressed that director Michael Matthews hadn't worked on anything of this scale before. His work here is miles ahead of many Hollywood directors coming out of the indie realm and I really hope he continues to get more work. It would be unfair if the improbable box office for this movie hurts his future chances. It's not that I absolutely loved this film or anything, but Matthews' touch was very apparent and the movie felt like it had a personality. That's something most Hollywood movies lack these days.In the end, as I said, this isn't anywhere near a perfect film, but it's the most fun I've had watching a new release in many months. If you're looking for something to immerse yourself in a world that's both unique and entertaining, Love and Monsters could very well be the film you need right now. I was invested in the character of Joel Dawson from beginning to end and the emotional core of the movie really worked for me. I watched this film with a giant grin on my face and right now, that's really all I can ask for, especially when the movie itself is well-made. Though it has faults throughout, I absolutely recommend checking out Love and Monsters, now available to stream on some services."
